id,REGIONAL,MARCA,OPERADORA,TIPO,DATA DO CONTRATO,DATA ULTIMO REAJUSTE,DATA PREVISTA,STATUS,RESPONSÁVEL,% PREVISTO,DATA REALIZADA,% REALIZADO,CONSULTAS,EXAMES,CIRURGIAS,HM,TAXA,OBS,ROB PREVISTA,ROB REALIZADA,ROB REAJUSTE,PARAMETRIZAÇÃO
9a504a20-284f-497a-8a7a-c71dc74d2538,BA,Otorrino Center,PETROBRAS,CONVENIO,2019-07-08,2025-03-01,2026-03-01,REALIZADO,TAMARA,3.5000000000000004,2025-03-01,3.5,3.5,3.5,3.5,,4.0,AGUARDANDO ENVIO DO ADITIVO P/ IMPLANTAÇÃO NO SISTEMA,,,,NaT
6fbd71a3-0a71-438f-a9bd-55795eb4d67d,BA,DH,PLAN - ASSISTE,CONVENIO,2019-02-08,2023-10-02,2025-01-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,"UNIDADE ITG, SEM REAJSUTE POR ATRASO DA OPERADORA",,,,NaT
941875cc-b70d-4fd0-8875-ff013c2bfb9b,BA,IOF,PLAN - ASSISTE,CONVENIO,2016-04-05,2024-04-01,2025-04-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,DEMORA DA OPERADORA,,,,NaT
a5416c0b-1995-4619-bfb5-3921428de19e,BA,IOV,PLAN - ASSISTE,CONVENIO,2013-08-22,2024-11-05,2025-11-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,,,,,NaT
b7975af6-4608-4051-bb69-42efd541da38,BA,Oftalmoclin,PLAN - ASSISTE,CONVENIO,2022-08-01,2024-02-29,NaT,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,,,,,NaT
cdcd97d9-0934-4d24-b0d3-8683ae78f183,BA,Oftalmodiagnose,PLAN - ASSISTE,CONVENIO,2020-01-10,2023-08-03,2025-01-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,UNIDADE MATRIZ reajuste atrasado por falta de retorno da operadora,,,,NaT
19b61361-6569-42f9-9fd9-2ca54d234ae0,BA,Otorrino Center,PLAN - ASSISTE,CONVENIO,2013-09-27,2022-11-01,2025-01-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,3.5,,4.0,,,,,NaT
52201d3d-4a11-43bf-9491-7f15e85b60b3,BA,DH,PLANSERV,PUBLICO,2012-09-10,NaT,NaT,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,UNIDADE ITG CONTRATO PUBLICO,,,,NaT
a5c61a60-e501-47e4-a50e-6e8108fb4f9e,BA,IOF,PLANSERV,PUBLICO,2017-01-10,NaT,NaT,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,CONTRATO PUBLICO,,,,NaT
c26e99c3-6675-446c-9cc2-2317302ef407,BA,Oftalmodiagnose,PLANSERV,PUBLICO,NaT,NaT,NaT,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,CONTRATO PUBLICO,,,,NaT
6d0dac32-f19b-4a20-8676-6f255b08c578,BA,Otorrino Center,PLANSERV,PUBLICO,NaT,NaT,NaT,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,3.5,,4.0,CONTRATO PUBLICO,,,,NaT
d8b5f886-6f7e-4049-b8e2-ddebe31b6bfa,BA,DH,PLANSUL,CONVENIO,2018-09-01,2024-07-04,2025-07-04,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,CONTRATO PUBLICO,,,,NaT
20a0f8e5-20fb-453c-b924-bac483a2744e,BA,DH,PORTO SEGURO,CONVENIO,2005-12-01,2024-06-01,2025-06-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,UNIDADE ITG,,,,NaT
d6d5fda7-0b09-4026-b7a9-6b46b57585c9,BA,Oftalmoclin,PORTO SEGURO,CONVENIO,2011-04-19,2024-06-01,2025-06-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,,,,,NaT
085a1269-cd05-47ce-b8ed-1728868cbb15,BA,DH,POSTAL SAÚDE,CONVENIO,NaT,2024-09-01,2025-09-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,UNIDADE ITG,,,,NaT
48ee1dd1-8844-45f6-a7ae-3eff90bc4d8a,BA,IOV,POSTAL SAÚDE,CONVENIO,2015-03-01,2024-09-04,2025-09-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,,,,,NaT
3b9d1700-17fa-4e41-897a-6e3339e21318,BA,Oftalmoclin,POSTAL SAÚDE,CONVENIO,2015-01-01,2024-09-01,2025-09-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,,,,,NaT
0bf86252-c457-460e-9b4c-752b277c993f,BA,Oftalmodiagnose,POSTAL SAÚDE,CONVENIO,2015-01-01,2024-09-04,2025-09-04,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,UNIDADE MATRIZ,,,,NaT
6400487d-6bb0-47a0-b5da-c0f90fafb1c1,BA,Otorrino Center,POSTAL SAÚDE,CONVENIO,2021-08-02,2024-09-01,2025-09-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,3.5,,4.0,,,,,NaT
28931e59-d135-40f9-95f1-22744270f306,BA,DH,PRO SOCIAL,CONVENIO,NaT,2023-03-01,2025-01-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,UNIDADE ITG,,,,NaT
aa31e0d8-b823-4c0f-bcc5-37c53b089286,BA,IOF,PRO SOCIAL,CONVENIO,2017-05-04,2024-03-01,2025-03-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,DEMORA DA OPERADORA,,,,NaT
166e7e83-fcf0-4bbb-97f0-147c89069703,BA,Oftalmoclin,PRO SOCIAL,CONVENIO,2014-12-20,2023-03-01,2025-01-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,DEMORA DA OPERADORA,,,,NaT
ad3528ec-e0e6-479c-889e-9e3d252f4193,BA,DH,PROASA,CONVENIO,2015-08-25,2023-07-01,2025-01-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,UNIDADE ITB,,,,NaT
996227c4-9847-414a-8a66-166793d733f8,BA,IOF,PROASA,CONVENIO,2019-12-30,2023-07-25,2025-01-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,,,,,NaT
52b8fd4b-3658-4918-989a-cb732f38f43d,BA,Oftalmoclin,PROASA,CONVENIO,2018-04-19,2023-07-25,2025-01-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,,,,,NaT
e2f8f7b6-0448-456c-995c-6f3a410296d2,BA,DH,PRO-SOCIAL,CONVENIO,NaT,2023-03-01,2025-01-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,UNIDADE ITG,,,,NaT
1385fa12-f7e7-4688-b4d5-f2e32934d769,BA,IOV,PRO-SOCIAL,CONVENIO,2012-12-13,2023-03-01,2025-01-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,DEMORA DA OPERADORA,,,,NaT
a1d6aa3c-ce60-4fb0-a03f-f3e3570650c4,BA,Oftalmoclin,PRO-SOCIAL,CONVENIO,2014-12-20,2023-03-01,2025-01-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,DEMORA DA OPERADORA,,,,NaT
1d1c10cc-7564-463e-9dd4-da226e168741,BA,DH,SAÚDE CAIXA,CONVENIO,2022-03-22,2023-03-01,2024-03-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,,,,,NaT
d0c59a64-a1c6-4f94-ae07-6fb5753a06a1,BA,IOF,SAÚDE CAIXA,CONVENIO,2017-11-01,2025-03-01,2026-03-01,REALIZADO,TAMARA,3.5000000000000004,2025-03-01,,,,,,,Reajuste automático 3% operadora enviou reajuste dos pacotes 5% aguardando assinatura pelo E-GOV,,,,NaT
f449b57f-d168-4d9f-bef5-646f791be8eb,BA,IOV,SAÚDE CAIXA,CONVENIO,2019-08-01,2025-03-01,2026-03-01,REALIZADO,TAMARA,3.5000000000000004,2025-03-01,,,,,,,Reajuste automático 3%,,,,NaT
c5929251-13be-4366-80a5-8956a7d6a09b,BA,Oftalmoclin,SAÚDE CAIXA,CONVENIO,2013-03-11,2025-03-01,2026-03-01,REALIZADO,TAMARA,3.5000000000000004,2025-03-01,,,,,,,Reajuste automático 3% operadora não enviou reajuste dos pacotes,,,,NaT
82fe4655-5eb1-4a06-afcd-5022215b13dc,BA,Oftalmodiagnose,SAÚDE CAIXA,CONVENIO,2013-05-08,2024-03-01,2025-03-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,UNIDADE MATRIZ SEM REAJUSTE POR FALTA DE RETORNO DA OPERADORA,,,,NaT
f78e6ac8-2db9-47b7-91bc-4568be9f6a3c,BA,Oftalmodiagnose,SBPM SANITAS SSA,CONVENIO,2018-09-11,NaT,2025-01-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,UNIDADE MATRIZ SEM REAJUSTE POR FALTA DE RETORNO DA OPERADORA,,,,NaT
bb4f807e-908b-45d1-8c3b-8235c29bdf8d,BA,Oftalmodiagnose,SESAB,SUS,NaT,NaT,NaT,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,CONTRATO PUBLICO,,,,NaT
b655ce0f-28be-47d3-995f-ad910ffa69ee,BA,IOF,SINDIFISCO,CONVENIO,2016-02-05,2021-04-01,2025-01-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,DEMORA DA OPERADORA,,,,NaT
84521700-10fa-48be-b33a-2add780eb75f,BA,DH,SUL AMERICA,CONVENIO,2023-08-15,2024-12-01,2025-12-01,EM ATRASO,DANIELA,3.5000000000000004,NaT,,,,,,,UNIDADE EUNAPOLIS MÊS DE REAJUSTE 12/2025,,,,NaT
af244c16-6e89-4582-b920-aa7c89c4e393,BA,IOF,SUL AMERICA,CONVENIO,2015-12-14,2024-12-15,2025-12-15,NO PRAZO,DANIELA,3.5000000000000004,NaT,,,,,,,NEGOCIAÇÃO NACIONAL,,,,NaT
eb2e958b-b69b-49bd-97b6-50f091cfec71,BA,IOV,SUL AMERICA,CONVENIO,2015-12-08,2024-12-15,2025-12-01,NO PRAZO,DANIELA,3.5000000000000004,NaT,,,,,,,NEGOCIAÇÃO NACIONAL,,,,NaT
4d1860f3-0088-4c46-8a1f-770aa5fe9b31,BA,Oftalmoclin,SUL AMERICA,CONVENIO,2022-02-01,2024-12-15,2025-12-15,NO PRAZO,DANIELA,3.5000000000000004,NaT,,,,,,,NEGOCIAÇÃO NACIONAL,,,,NaT
ba1c0105-04ea-424d-8aaa-b20f29adf2c2,BA,Oftalmodiagnose,SUL AMERICA,CONVENIO,2005-04-12,2024-12-15,2025-12-15,NO PRAZO,DANIELA,3.5000000000000004,NaT,,,,,,,UNIDADE MATRIZ,,,,NaT
eec1a246-0115-4e03-a500-d72bfc6848e3,BA,Otorrino Center,SUL AMERICA,CONVENIO,2015-12-08,2024-12-20,2025-12-20,NO PRAZO,DANIELA,3.5000000000000004,NaT,,,,3.5,,4.0,NEGOCIAÇÃO NACIONAL,,,,NaT
442bef00-6d53-4421-b21d-3e2856f3577e,BA,DH,SUS,SUS,NaT,NaT,NaT,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,CONTRATO PUBLICO,,,,NaT
fac15f64-59e9-465c-a16f-bcc770a6776b,BA,Oftalmodiagnose,SUS,SUS,NaT,NaT,NaT,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,CONTRATO PUBLICO,,,,NaT
9535b5d5-0ef2-490b-a8c8-8ffaa76defd4,BA,Oftalmoclin,Telos,CONVENIO,2019-10-01,2024-05-01,2025-05-01,REALIZADO,TAMARA,3.5000000000000004,2025-05-01,4.9,4.9,4.9,4.9,4.9,4.9,AGUARDANDO ADITIVO PARA MAIO,,,,NaT
266b863a-c166-4281-a71f-17f04bdc7077,BA,DH,TRT,CONVENIO,2015-07-14,2024-07-01,2025-07-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,UNIDADE HBA CONTRATO PUBLICO,,,,NaT
70504f82-0a6a-456a-8747-6b7ac17aea43,BA,IOF,TRT,CONVENIO,2015-06-09,2024-07-01,2025-07-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,,,,,NaT
434bf9f0-5634-4b6d-98e2-848003d25622,BA,IOV,TRT,CONVENIO,2016-10-20,2024-07-01,2025-07-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,,,,,NaT
e7f90fb7-5c3f-4990-ac33-030515c35bb3,BA,Oftalmoclin,TRT,CONVENIO,2015-08-27,2024-07-01,2025-07-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,,,,,NaT
fa9e1f4f-275a-46ef-90d3-8f7e814b97c9,BA,Oftalmodiagnose,TRT,CONVENIO,2016-07-14,2024-07-01,2025-07-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,UNIDADE MATRIZ,,,,NaT
94665b0b-e545-4eaf-9104-7881384cf711,BA,Otorrino Center,TRT,CONVENIO,2015-11-04,2022-07-01,2025-01-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,3.5,,4.0,,,,,NaT
8cb6a073-8259-4bc8-99e9-dff155f45dec,BA,DH,UNAFISCO,CONVENIO,2017-11-01,2023-02-01,2025-01-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,UNIDADE ITG,,,,NaT
027dfcbe-63a8-4890-b8c7-94cf6aedef03,BA,Oftalmoclin,UNAFISCO,CONVENIO,2020-11-04,2020-10-06,2025-01-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,,,,,NaT
448d12f0-d257-404d-b2ba-a1e1b1c76b17,BA,Otorrino Center,UNAFISCO,CONVENIO,2006-04-01,2022-04-01,2025-01-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,3.5,,4.0,,,,,NaT
8c891879-d1e5-4b20-aac1-5057d36bbf91,BA,DH,UNIMED,CONVENIO,2020-10-28,2024-05-22,2025-05-22,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,"UNIDADE EUNAPOLIS, UNIMED COSTA DO DESCOBRIMENTO",,,,NaT
b3b3fe31-6ed4-4e07-86a9-751e1663686a,BA,Oftalmodiagnose,UNIMED,CONVENIO,NaT,NaT,2025-01-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,REAJUSTE ATRASADO POR FALTA DE RETORNO DA OPERADORA ENVIADO E-MAIL PARA SIMONE COBRANDO RETORNO,,,,NaT
43691782-03f3-45e4-9030-e85fd62099c7,BA,Otorrino Center,UNIMED,CONVENIO,2009-04-01,2022-11-01,2025-01-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,3.5,,4.0,ATRASO DE REAJUSTE POR FALTA DE RETORNO DA OPERADORA,,,,NaT
dcf460e7-5301-4c41-bab7-531430857869,BA,DH,UNIMED CNU,CONVENIO,2010-08-01,2024-07-17,2025-07-17,EM ATRASO,DANIELA,3.5000000000000004,NaT,,,,,,,UNIDADE ITB,,,,NaT
1b651362-20d6-4155-97b0-549053c95230,BA,IOF,UNIMED CNU,CONVENIO,2019-08-29,2023-07-02,2025-01-01,EM ATRASO,DANIELA,3.5000000000000004,NaT,,,,,,,NEGOCIAÇÃO NACIONAL,,,,NaT
f8c505f2-07e0-4a8a-ae80-14caff8488fb,BA,IOV,UNIMED CNU,CONVENIO,2019-08-30,2022-10-30,2025-01-01,EM ATRASO,DANIELA,3.5000000000000004,NaT,,,,,,,NEGOCIAÇÃO NACIONAL,,,,NaT
cf8608cf-b76b-4bd7-a071-febc4b706dde,BA,OTORRINO CENTER,UNIMED CNU,CONVENIO,2010-04-08,2024-07-01,2025-07-01,EM ATRASO,DANIELA,3.5000000000000004,NaT,,,,3.5,,4.0,NEGOCIAÇÃO NACIONAL,,,,NaT
4121849e-a5a5-4206-96ac-4a38c3659add,BA,DH,UNIMED SEGUROS,CONVENIO,2009-12-17,2023-01-01,2025-01-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,UNIDADE HBA ATRASADO POR FALTA DE RETORNO DA OPERADORA ENVIADO E-MAIL PARA SIMONE COBRANDO RETORNO,,,,NaT
29a29522-aeb0-4547-9d9d-8bc599ace13b,BA,IOF,UNIMED SEGUROS,CONVENIO,2019-05-18,2023-01-01,2025-01-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,REAJUSTE ATRASADO POR FALTA DE RETORNO DA OPERADORA ENVIADO E-MAIL PARA SIMONE COBRANDO RETORNO,,,,NaT
afe1dbbf-2390-4495-b569-99c7c7e870f0,BA,Oftalmoclin,UNIMED SEGUROS,CONVENIO,2019-04-06,2024-04-26,2025-04-26,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,REAJUSTE ATRASADO POR FALTA DE RETORNO DA OPERADORA ENVIADO E-MAIL PARA SIMONE COBRANDO RETORNO,,,,NaT
59911b2f-c660-4a9d-bb02-01f992b142e3,BA,Oftalmodiagnose,UNIMED SEGUROS,CONVENIO,2018-08-07,2023-01-01,2025-01-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,REAJUSTE ATRASADO POR FALTA DE RETORNO DA OPERADORA ENVIADO E-MAIL PARA SIMONE COBRANDO RETORNO,,,,NaT
896d5140-5e5a-42a4-b271-30c98c5cbe72,BA,Otorrino Center,UNIMED SEGUROS,CONVENIO,2009-07-01,2022-11-01,2025-01-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,3.5,,4.0,REAJUSTE ATRASADO POR FALTA DE RETORNO DA OPERADORA ENVIADO E-MAIL PARA SIMONE COBRANDO RETORNO,,,,NaT
f940e402-2fc6-4039-b978-7dba2a6f63b9,BA,DH,VALE DO RIO DOCE,CONVENIO,2020-11-10,2023-08-01,2025-01-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,,,,,NaT
024ad3fd-afd6-4f63-a2ef-165fdbf57410,BA,Otorrino Center,VALE DO RIO DOCE,CONVENIO,2008-05-15,2022-08-01,2025-01-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,3.5,,4.0,,,,,NaT
500667a8-4324-4ce9-b3e4-1a7fcf10ba03,BA,DH,VITALLIS,CONVENIO,2018-02-20,2020-01-15,2025-01-01,EM ATRASO,TAMARA,3.5000000000000004,NaT,,,,,,,UNIDADE ITG ATRASADO POR FALTA DE RETORNO DA OPERADORA,,,,NaT
9c072015-7f82-48a2-9393-e4434e34197b,PA,CEOP,AERONÁUTICA,PÚBLICO,2025-03-18,NaT,NaT,-,TAMARA,3.5,NaT,,,,,,,Reajuste somente mediante novo Edital de credenciamento.,,,,NaT
960e1023-d983-4fc0-b52c-5e71cf7def30,PA,CEOP,ASPARÁ SAUDE,CONVENIO,2016-04-05,2016-04-05,2025-01-01,EM ATRASO,TAMARA,3.5,NaT,,,,,,,,,,,NaT
ffc0e35b-4893-4dc7-8009-8d7c3e451fec,PA,CEOP,BRADESCO,CONVENIO,2016-12-01,2024-03-01,2025-01-06,REALIZADO,DANI,3.5,2025-01-15,,5.2,4.0,3.5,4.0,,"Reajuste aplicado para consulta e HM em 15/01/2025.
Reajuste aplicado para Pacotes cirurgicos 05/05/2025 (Nacional e demais 3,8%; Nacional Plus e Internacional 5%; Ideal I e Nacional Flex I a IV 2,5%; Efetivo I a IV 2%)",,,,NaT
91a70f2f-fa03-4ff9-b016-77e7a4d7c472,PA,CEOP,CAPESESP,CONVENIO,2013-10-01,2024-12-01,2025-12-01,-,TAMARA,3.5,NaT,,,,,,,,,,,NaT
ddcc284a-5c6a-486e-bfa3-0c01a6edf88c,PA,CEOP,CASF,CONVENIO,2016-06-02,2024-06-20,2025-06-20,REALIZADO,TAMARA,3.5,2025-06-20,,3.0,3.0,3.0,3.0,,,,,,NaT
7b6c6bf3-ab4c-4539-bde5-967c0f584af6,PA,CEOP,CASSI,CONVENIO,2011-06-21,2023-03-21,2025-01-01,EM ATRASO,DANI,3.5,NaT,,,,,,,Negociação Nacional,,,,NaT
f1807bc1-4473-45dd-9ccd-a493e617bf70,PA,CEOP,E-VIDA/LUMINAR SAÚDE,CONVENIO,2019-10-16,2019-10-16,2025-01-01,EM ATRASO,TAMARA,3.5,NaT,,,,,,,,,,,NaT
5539fcef-b362-4431-b002-7a7a8d5518ca,PA,CEOP,FUSEX,PÚBLICO,2025-01-01,NaT,NaT,,TAMARA,3.5,NaT,,,,,,,Reajuste somente mediante novo Edital de credenciamento.,,,,NaT
d97a0fb9-6ab7-4c9f-aa25-5d760d899bd0,PA,CEOP,GARANTIA SAÚDE,CONVENIO,2022-12-15,2024-03-20,2025-03-20,REALIZADO,TAMARA,3.5,2025-03-01,,3.5,3.5,,3.5,,,,,,NaT
08cdca57-e5c6-46a9-aef2-8cae7fc894e6,PA,CEOP,GEAP,CONVENIO,2015-11-01,2023-10-01,2025-10-01,-,TAMARA,3.5,NaT,,,,,,,,,,,NaT
ff91900a-0f50-42e6-88c8-dfd123d865ae,PA,CEOP,HAPVIDA,CONVENIO,2011-10-20,2011-10-20,2025-10-20,EM ATRASO,TAMARA,3.5,NaT,,,,,,,,,,,NaT
206cb0ff-62e7-4ccf-aed7-63f5c96d1288,PA,CEOP,HOSPITAL NAVAL,PÚBLICO,2023-12-15,NaT,NaT,,TAMARA,3.5,NaT,,,,,,,Reajuste somente mediante novo Edital de credenciamento.,,,,NaT
c8a76c96-5052-4c6a-8bff-d464fb9be62d,PA,CEOP,LUMINAR SAÚDE,CONVENIO,2019-10-16,2019-10-16,2025-10-16,EM ATRASO,TAMARA,3.5,NaT,,,,,,,,,,,NaT
622592ff-559d-4b2e-8a1b-2d8889ee42f3,PA,CEOP,POSTAL SAÚDE,CONVENIO,2015-01-01,2024-09-01,2025-09-01,-,TAMARA,3.5,NaT,,,,,,,,,,,NaT
d29a7483-f3e9-43bd-ba7e-2e637231d597,PA,CEOP,SAÚDE CAIXA,CONVENIO,2012-12-10,2024-06-20,2024-06-25,REALIZADO,TAMARA,3.5,2025-06-25,,2.0,2.0,,2.0,,Reajuste concluído,,,,NaT
4ec5a963-94b2-4ba2-9c05-c858ec17d013,PA,CEOP,SUL AMERICA,CONVENIO,2015-12-08,2024-11-30,2025-11-30,NO PRAZO,DANI,3.5,NaT,,,,,,,,,,,NaT
35b1798d-eb7c-4535-bf99-bf2e758b7767,PA,CEOP,TRT,PÚBLICO,2021-09-10,NaT,NaT,,TAMARA,3.5,NaT,,,,,,,Reajuste somente mediante novo Edital de credenciamento.,,,,NaT
223e9948-d2fc-48d6-b33c-5b1e56f3f0b9,PA,CEOP,TRE,PÚBLICO,2023-05-18,NaT,NaT,REALIZADO,TAMARA,3.5,2025-01-01,,10.0,10.0,,10.0,,Reajuste somente mediante novo Edital de credenciamento.,,,,NaT
48b2a6fe-88c6-41f5-9bc3-d05aae7a3d17,PA,CEOP,UNIMED,CONVENIO,2019-09-15,NaT,2025-01-01,EM ATRASO,TAMARA,3.5,NaT,,,,,,,,,,,NaT
a1d16fde-2d74-4c35-8deb-de044144bf26,PA,CEOP,AMIL,CONVENIO,2018-05-11,2024-01-01,2025-01-01,EM ATRASO,DANI,3.5,NaT,,,,,,,Negociação Nacional,,,,NaT
9e5a261d-4b62-4fa2-aefc-17f9a4fb4d1b,PA,CEOP,VALE/ PASA,CONVENIO,2015-09-14,2024-04-01,2025-04-01,REALIZADO,TAMARA,3.5,2025-04-01,,2.28,2.28,,2.8,,,,,,NaT
bc878a86-ee7e-4c2d-9dd7-2a57a2afc3f3,PA,CEOP,ASPARA,CONVENIO,2016-04-05,2025-05-01,2025-05-01,EM ATRASO,TAMARA,3.5,NaT,,,,,,,,,,,NaT
d7cb6cca-e0c1-4b90-b66d-267640657f57,PA,CEOP,ASSEFAZ,CONVENIO,2016-07-12,2024-07-01,2025-07-01,-,TAMARA,3.5,NaT,,,,,,,,,,,NaT
85cfa554-2515-400b-9c76-5f403eb83a9c,PA,CEOP,CONAB,PÚBLICO,2020-09-15,NaT,NaT,,TAMARA,3.5,NaT,,,,,,,Reajuste somente mediante novo Edital de credenciamento.,,,,NaT
3007674a-5805-457e-a498-d34957634081,PA,CEOP,GAMA,CONVENIO,2016-02-12,2024-07-29,2025-07-29,EM ATRASO,TAMARA,3.5,NaT,,,,,,,,,,,NaT
5a6fc5a1-835e-4bb4-883b-f6b7d9e1de48,PA,CEOP,PETROBRAS,CONVENIO,2019-05-01,2024-03-01,2025-03-01,REALIZADO,TAMARA,3.5,2025-03-01,,,,3.5,,4.0,"Consultas, HM e SADT: Tabela Estruturada Estadual para o Estado do Pará reajustada dez/2024, próximo reajuste dez/2025.",,,,NaT
18e5d57b-4f6d-4933-949c-ce98736a8d3a,PA,CEOP,SEPACO,CONVENIO,2015-11-01,2024-10-01,2025-10-01,-,TAMARA,3.5,NaT,,,,,,,,,,,NaT
1ad58427-38ff-4cc2-bed2-813ecb4af9b4,PA,CEOP,VALE/ PASA,CONVENIO,2015-09-14,2024-04-01,2025-04-01,REALIZADO,TAMARA,3.5,2025-04-01,,2.28,2.28,,2.8,,,,,,NaT
0aa50a33-8039-4c1a-970a-770da46815b3,PE,Iris,AMEPE,CONVENIO,2019-06-11,2024-09-01,2025-09-01,-,TAMARA,3.5,NaT,,,,,,,,,,,NaT
bfdbde72-c544-4b93-b4b9-4515726c0392,PE,OFTALMAX,AMEPE,CONVENIO,2017-10-17,2024-09-01,2025-09-01,-,TAMARA,3.5,NaT,,,,,,,,,,,NaT
b7988064-8295-4df3-99da-309c9ed6aada,PE,SEOPE,AMEPE,CONVENIO,2015-11-19,2024-09-01,2025-09-01,-,TAMARA,3.5,NaT,,,,,,,,,,,NaT
34edfd5c-88ca-4eb7-b5ec-2f11c1cbcba4,PE,Iris,AMIL,CONVENIO,2009-01-16,2023-01-01,2025-01-01,EM ATRASO,DANI,3.5,NaT,,,,,,,Negociação Nacional,,,,NaT
b1d1b9fe-e367-4e14-a710-868ca8ce373c,PE,OFTALMAX,AMIL,CONVENIO,2016-03-01,2023-01-01,2025-01-01,EM ATRASO,DANI,3.5,NaT,,,,,,,Negociação nacional,,,,NaT
3e44bd18-bf2f-4064-95de-a8064deeadd8,PE,SEOPE,AMIL,CONVENIO,2018-04-03,2022-05-30,2025-01-01,EM ATRASO,DANI,3.5,NaT,,,,,,,,,,,NaT
4f4ae1c5-78a8-47c9-88b1-37968fd75cd3,PE,Visão Center,AMIL,CONVENIO,2023-09-22,2023-09-23,2025-01-01,EM ATRASO,DANI,3.5,NaT,,,,,,,,,,,NaT
ffd655b3-423a-4ba5-84da-656d6b3c69dc,PE,Iris,ASSEFAZ,CONVENIO,2015-12-01,2024-05-01,2025-05-01,EM ATRASO,TAMARA,3.5,NaT,,,,,,,,,,,NaT
dbbe3058-631a-45a4-8feb-e5f1c0081a40,PE,SEOPE,ASSEFAZ,CONVENIO,2015-12-15,2022-06-01,2025-01-01,EM ATRASO,TAMARA,3.5,NaT,,,,,,,,,,,NaT
35e99064-abea-4062-8338-03fc06f09d04,PE,OFTALMAX,BACEN,CONVENIO,2017-07-27,2024-12-01,2025-12-01,-,TAMARA,3.5,NaT,,,,,,,,,,,NaT
fe2b9ed4-0516-4707-a25a-a9a46070b1c8,PE,SEOPE,BACEN,CONVENIO,2017-07-27,NaT,2025-01-01,EM ATRASO,TAMARA,3.5,NaT,,,,,,,,,,,NaT
bae2e2f4-ca0f-4288-9c9e-0531d4f3b7df,PE,Oftalmax,BLUE COMPANY,CONVENIO,2025-01-02,NaT,NaT,-,TAMARA,3.5,NaT,,,,,,,,,,,NaT
